Topic,Term,Value
12,commission,0.003
0,state,0.002
2,meeting,0.002
4,state,0.002
12,stationery,0.002
9,act,0.002
2,almao,0.002
1,air_strike,0.002
13,center,0.002
4,explanation,0.002
14,employment,0.003
3,memory,0.002
11,path,0.001
4,wage_freeze,0.002
9,limelight,0.002
10,occupation,0.002
9,shell,0.001
7,january,0.002
3,queue,0.003
12,adventure_world,0.002
10,nature,0.002
6,approach,0.002
6,yunus,0.002
0,day,0.003
6,base,0.002
8,section,0.002
5,kim,0.002
14,liesel,0.002
15,commit,0.001
1,call,0.003
0,hare,0.003
1,storm,0.004
2,decision,0.002
3,beatle,0.002
5,embryo,0.002
15,jacque,0.002
14,job,0.003
1,crowd,0.002
0,member,0.002
3,tonight,0.002
2,today,0.004
4,president,0.002
7,bennett,0.002
12,hafiz,0.002
7,buyout,0.002
8,cover,0.002
2,team,0.003
1,doubt,0.002
3,runway,0.002
3,plan,0.002
4,residency,0.002
11,announcement,0.002
8,room,0.002
0,sky,0.002
3,trophy,0.002
6,end,0.002
13,hingis,0.002
3,albarran,0.002
5,clapham,0.002
9,shah,0.002
7,manufacturing,0.002
9,annan,0.002
14,ten,0.002
1,state_emergency,0.002
8,ghar,0.002
13,science,0.002
3,harrison,0.002
13,intolerance,0.002
8,peace,0.002
9,farmer,0.002
0,attack,0.002
9,assessment,0.002
15,coastguard,0.002
2,loss,0.002
8,examination,0.002
1,palestinian,0.002
3,russian,0.002
15,farmer,0.002
10,metre,0.001
1,sharon,0.002
5,move,0.002
10,source,0.002
3,liverpool,0.002
10,midwife,0.002
1,tree,0.003
15,drastic,0.002
9,life,0.002
5,average,0.002
4,sar,0.002
3,donor,0.002
13,outrage,0.002
10,official,0.002
10,siege,0.002
2,opportunity,0.002
15,leader,0.002
10,palestinian,0.002
5,team,0.002
6,arrondissement,0.002
7,clash,0.001
0,team,0.002
15,bond,0.003
5,group,0.003
11,outbreak,0.002
0,ash,0.002
7,timer,0.002
0,match,0.002
4,recognition,0.002
0,chant,0.002
1,path,0.002
7,fishing,0.002
11,suharto,0.001
14,even_though,0.001
11,tomorrow,0.002
9,songwriter,0.002
7,paul,0.002
9,riot,0.001
8,route,0.002
1,service,0.003
10,militant,0.002
0,hurstville,0.002
15,resort,0.001
5,research,0.002
10,blowout,0.002
3,transformation,0.003
1,sydney,0.003
15,australia,0.002
12,opener,0.002
1,group,0.003
6,network,0.001
2,attack,0.002
4,increase,0.002
7,date,0.001
0,company,0.004
4,government,0.002
13,welfare,0.002
6,rhavam,0.002
0,rafter,0.002
5,death,0.003
4,leader,0.003
7,ring,0.002
14,threatening,0.002
15,sympathy,0.002
0,dhani,0.002
3,man,0.002
7,survey,0.002
12,load,0.002
4,adjournment,0.002
1,place,0.002
9,shop,0.001
1,debus,0.002
15,balmer,0.001
2,civilian,0.002
0,sydney,0.003
13,centimetre,0.002
5,myer,0.002
9,sunday,0.002
8,attack,0.002
4,afghan,0.002
5,complacency,0.002
3,plant,0.002
9,referee,0.001
12,knowledge,0.002
2,taliban,0.002
9,bangalore,0.001
15,pitch,0.002
13,cairn,0.002
1,gaza_strip,0.002
8,estimate,0.002
5,person,0.002
13,gilchrist,0.001
2,night,0.002
13,ruddock,0.002
4,airspace,0.002
15,decrease,0.002
2,opposition,0.002
13,disrepute,0.002
8,mall,0.002
10,bichel,0.002
6,spend,0.002
1,invasion,0.002
3,music,0.002
13,data,0.002
12,year_jail,0.002
14,hindsight,0.002
8,target,0.002
12,friend,0.002
7,combat,0.002
11,interruption,0.002
15,jewish,0.001
13,schoolboy,0.002
2,set,0.002
2,person,0.002
4,afghanistan,0.003
7,gesture,0.001
12,hezbollah,0.002
10,warrant,0.001
6,director,0.001
14,per_cent,0.002
12,company,0.002
0,guarantee,0.002
6,hiv,0.002
10,gange,0.003
6,devaluation,0.001
13,park,0.002
6,union,0.002
1,hail,0.002
5,repair,0.002
15,body,0.002
4,phillip,0.002
3,care,0.002
12,tourist,0.002
1,government,0.003
13,waugh,0.002
14,strength,0.001
11,barron,0.001
11,relief,0.001
7,career,0.003
7,salam,0.002
14,mekel,0.002
5,jan,0.002
11,court,0.002
11,ayman,0.002
5,cell,0.003
6,rene,0.002
6,cell,0.002
12,innings,0.003
5,vice,0.002
15,kembla,0.002
14,cut,0.002
12,replay,0.002
10,soldier,0.002
11,shaun_pollock,0.002
14,rearguard,0.002
12,mountain,0.002
7,lee,0.001
9,outback,0.001
4,drastic,0.002
0,benare,0.002
8,autonomy,0.002
14,bedeharris,0.002
8,attendant,0.002
0,tennis,0.002
11,market,0.002
14,management,0.002
8,state,0.001
12,output,0.002
4,guitar,0.002
14,fitzgibbon,0.002
4,rabbani,0.002
12,export,0.002
3,training,0.002
11,prison,0.002
5,gang,0.002
9,bulletin,0.001
1,hornsby,0.002
8,office,0.002
8,prostitute,0.002
2,airport,0.003
5,mjc,0.002
11,staff,0.002
13,australia,0.003
0,failure,0.002
11,virginie,0.001
8,sharon,0.002
12,provision,0.002
9,skipper,0.001
9,court,0.002
15,plume,0.002
7,advantage,0.001
5,brain,0.003
2,holiday,0.002
6,federa,0.002
14,stronghold,0.002
13,farmer,0.001
4,manslaughter,0.002
15,mark,0.001
12,pitwater,0.002
13,hostage,0.002
14,wrongdoing,0.003
10,worker,0.002
6,context,0.002
2,rafter,0.004
11,expedition,0.002
7,skin,0.002
15,confederation,0.002
3,criticism,0.003
14,russian,0.002
2,double,0.003
0,france,0.002
8,military,0.002
6,cent,0.003
11,defendant,0.002
8,refinery,0.002
13,treason,0.002
15,proof,0.002
10,shell,0.002
9,sri,0.002
2,number,0.002
10,gunman,0.002
6,owner,0.001
11,kontrol,0.002
14,newspaper,0.002
13,rain,0.002
6,faith,0.002
10,inhalation,0.002
4,head,0.002
3,candlelight,0.002
11,fencing,0.002
9,hazrat,0.001
7,ceremoney,0.002
7,darren,0.003
8,sleep,0.002
14,create,0.002
5,trip,0.002
11,sent,0.002
10,switzerland,0.002
6,aids,0.002
2,neck,0.002
12,seek,0.002
10,wave,0.002
