Topic,Term,Value
9,trading,0.02
21,remain,0.013
26,indian,0.032
18,announcing,0.01
8,jaish,0.041
26,interim,0.019
9,interim,0.015
19,daunting,0.019
10,years,0.014
16,came,0.048
8,seen,0.033
16,yesterday,0.011
3,organisations,0.038
14,just,0.02
24,escalated,0.018
4,lending,0.01
28,20,0.031
10,village,0.02
11,packages,0.019
21,shootout,0.063
22,western,0.019
23,border,0.016
13,territory,0.015
29,saeed,0.04
24,jaish,0.033
13,place,0.035
14,south,0.013
2,saeed,0.039
2,chief,0.038
3,war,0.017
4,southern,0.045
11,died,0.018
8,dozen,0.023
19,saeed,0.027
6,since,0.02
15,police,0.026
12,ve,0.026
8,saeed,0.021
5,quit,0.02
12,elections,0.033
25,recorded,0.013
9,hours,0.016
19,eight,0.039
12,seen,0.05
26,road,0.022
20,labour,0.01
26,escalated,0.057
23,shootout,0.045
10,came,0.023
21,tat,0.032
29,summer,0.058
0,accused,0.076
25,two,0.015
9,quit,0.014
19,time,0.026
13,security,0.042
27,seen,0.015
16,victoria,0.013
7,carrying,0.023
2,stands,0.012
22,mohammad,0.019
20,capital,0.023
29,holiday,0.037
8,senior,0.017
7,encounter,0.019
10,aldolfo,0.012
26,international,0.012
18,place,0.016
3,seen,0.029
25,groups,0.017
14,support,0.012
9,congress,0.013
6,government,0.019
8,tit,0.012
5,saeed,0.015
14,fewer,0.025
24,raids,0.033
2,next,0.016
10,fatalities,0.02
3,carrying,0.036
11,new,0.017
0,behest,0.032
1,isolated,0.014
9,diplomatic,0.032
6,national,0.04
0,groups,0.038
12,parliament,0.016
9,raids,0.024
24,capital,0.045
1,tasmania,0.031
2,eight,0.045
7,relocated,0.021
23,period,0.03
14,escalated,0.019
7,northern,0.024
22,fellow,0.012
17,long,0.046
1,fewer,0.02
1,tony,0.011
26,along,0.04
16,peronists,0.014
1,senate,0.012
4,dora,0.015
22,capital,0.03
8,oxide,0.012
3,assumes,0.02
19,remain,0.016
7,senior,0.013
21,take,0.019
9,jobs,0.02
25,massing,0.021
18,extremist,0.012
17,police,0.017
9,militant,0.013
6,support,0.013
11,forces,0.02
23,recorded,0.018
6,act,0.023
4,night,0.026
25,night,0.016
2,launched,0.016
25,pakistani,0.015
24,mohammad,0.022
15,promising,0.013
28,lending,0.01
23,ramon,0.015
9,scheduled,0.014
29,president,0.012
3,extremist,0.029
26,tensions,0.024
2,long,0.019
15,told,0.011
23,leaving,0.015
22,encounter,0.019
15,toll,0.038
2,carrying,0.015
17,took,0.011
3,13,0.032
15,announced,0.017
22,srinagar,0.042
20,dora,0.034
24,staging,0.066
8,intelligence,0.017
25,shootout,0.012
15,1971,0.033
19,years,0.016
2,period,0.019
4,roads,0.016
29,accused,0.012
3,leaving,0.014
11,arrested,0.01
16,fewer,0.02
24,years,0.014
8,targetting,0.045
21,national,0.026
23,hafiz,0.012
28,troops,0.037
2,week,0.01
11,senate,0.016
0,mohammad,0.015
28,years,0.012
10,series,0.012
25,sides,0.061
8,india,0.028
15,dozen,0.016
3,people,0.037
22,accused,0.04
28,kilometers,0.034
5,sydney,0.02
18,tasmania,0.015
15,hafiz,0.048
17,mohammed,0.013
14,likely,0.02
15,soared,0.026
1,police,0.025
1,western,0.011
28,concerned,0.011
13,srinagar,0.046
28,militant,0.021
17,stunned,0.019
15,troops,0.019
1,saeed,0.019
20,shot,0.043
14,senate,0.01
28,diplomatic,0.056
21,level,0.011
1,fatality,0.025
3,launched,0.013
24,two,0.035
19,presidency,0.022
0,level,0.014
12,stands,0.02
7,eight,0.016
19,northern,0.023
17,shootout,0.016
24,well,0.014
4,forces,0.052
7,suspected,0.021
19,1971,0.017
7,saa,0.013
8,lending,0.013
2,victoria,0.075
9,time,0.039
23,tit,0.014
20,assumes,0.012
11,kashmir,0.046
19,concerned,0.011
7,resigned,0.014
23,remain,0.014
9,sherbon,0.011
26,week,0.013
22,sanctions,0.02
20,body,0.011
27,diplomatic,0.029
2,indian,0.027
3,pakistani,0.023
10,two,0.023
18,fewer,0.02
16,international,0.014
29,kashmiri,0.038
27,december,0.019
16,50,0.041
18,militant,0.018
3,deepened,0.014
15,died,0.017
5,announced,0.017
10,week,0.012
23,troops,0.012
7,sanctions,0.021
25,troops,0.023
15,interim,0.011
10,based,0.022
26,border,0.03
23,carrying,0.023
20,police,0.016
5,two,0.014
3,border,0.018
2,shootout,0.071
14,level,0.02
3,shot,0.017
9,pakistani,0.033
8,sanctions,0.021
22,leader,0.028
26,say,0.018
0,said,0.011
2,involved,0.011
14,time,0.012
29,pakistani,0.028
18,say,0.029
16,pakistan,0.048
9,leader,0.011
16,christmas,0.017
28,scheduled,0.014
23,fellow,0.013
4,occasions,0.011
23,work,0.017
4,long,0.012
18,taiba,0.02
19,took,0.022
29,leaving,0.013
12,recession,0.011
27,kashmir,0.035
8,dora,0.022
25,targetting,0.016
28,india,0.036
9,announced,0.021
12,queensland,0.013
4,troops,0.026
12,soared,0.019
6,dead,0.025
27,better,0.01
29,lashkar,0.016
28,srinagar,0.021
4,eight,0.032
29,chief,0.041
3,sides,0.012
6,fellow,0.013
3,december,0.053
20,launched,0.047
2,western,0.012
21,mohammed,0.047
21,just,0.016
9,indian,0.073
9,mohammad,0.012
7,daunting,0.011
17,chief,0.056
19,end,0.017
1,seen,0.027
27,soared,0.019
24,soared,0.017
16,interim,0.012
8,say,0.017
11,diplomatic,0.015
28,mohammed,0.019
13,military,0.048
23,groups,0.053
18,tony,0.013
28,45,0.02
1,plan,0.011
18,trading,0.035
19,summer,0.021
2,illawarra,0.014
5,parliament,0.021
13,war,0.06
21,militants,0.02
14,war,0.012
9,police,0.016
16,raids,0.029
16,night,0.019
21,massing,0.028
17,srinagar,0.055
5,kashmir,0.016
16,will,0.019
17,militant,0.033
26,packages,0.012
23,security,0.033
24,security,0.038
14,another,0.022
20,s,0.033
14,action,0.014
16,scheduled,0.011
16,behest,0.022
15,shootout,0.015
3,deaths,0.014
22,stunned,0.018
10,elections,0.014
28,behaviour,0.017
16,launched,0.043
13,announced,0.018
6,mohammad,0.02
7,india,0.034
3,level,0.032
7,wollongong,0.013
3,escalated,0.014
12,road,0.024
20,within,0.012
25,fewer,0.024
4,tat,0.028
23,came,0.015
11,extremist,0.028
23,consider,0.014
8,accused,0.048
20,rescue,0.015
10,kashmiri,0.026
5,daunting,0.01
19,south,0.037
2,toll,0.047
0,militants,0.031
4,women,0.011
16,took,0.037
3,village,0.034
29,another,0.017
25,dora,0.055
23,wales,0.016
20,50,0.013
28,use,0.019
8,two,0.018
1,new,0.048
8,december,0.018
3,arrested,0.018
11,indian,0.014
9,troops,0.021
17,since,0.024
24,northern,0.023
23,tasmania,0.012
1,saa,0.01
15,security,0.019
1,say,0.04
12,say,0.029
5,three,0.037
6,period,0.013
16,level,0.014
23,area,0.018
15,diplomatic,0.026
12,srinagar,0.035
12,two,0.016
2,northern,0.018
29,tit,0.021
20,million,0.012
8,chief,0.02
10,organisations,0.013
9,jaish,0.028
19,level,0.042
20,hafiz,0.025
19,accused,0.022
29,kashmir,0.022
17,india,0.017
27,1971,0.057
16,tit,0.018
15,elections,0.011
29,died,0.028
13,chief,0.014
20,border,0.033
23,likely,0.011
0,sanctions,0.028
26,national,0.018
22,nitrous,0.013
11,international,0.013
13,nation,0.013
5,arrested,0.015
23,massing,0.015
9,next,0.011
17,tit,0.037
21,tasmania,0.011
1,tensions,0.035
9,say,0.047
24,told,0.02
17,indian,0.041
6,recorded,0.015
1,raids,0.025
8,raid,0.021
7,foreign,0.011
10,died,0.029
7,saeed,0.031
11,task,0.018
3,packages,0.012
18,took,0.028
22,forces,0.029
19,escalated,0.012
21,territory,0.043
10,holiday,0.013
24,new,0.016
28,parliament,0.033
0,pakistani,0.027
17,kashmiri,0.032
23,died,0.024
12,new,0.035
18,deaths,0.02
19,promising,0.012
29,people,0.025
13,well,0.032
15,groups,0.017
26,christmas,0.02
4,victoria,0.013
22,diplomatic,0.029
6,troops,0.026
27,investigation,0.014
10,behaviour,0.011
18,promising,0.014
7,diplomatic,0.01
13,kashmiri,0.054
27,elections,0.013
7,chief,0.011
28,military,0.05
11,based,0.067
20,staging,0.013
18,risk,0.011
21,likely,0.034
17,saeed,0.016
28,50,0.041
7,dora,0.013
28,executive,0.012
14,know,0.011
26,recession,0.03
17,summer,0.015
1,stunned,0.016
18,india,0.037
29,arrested,0.017
20,diplomatic,0.015
13,organisations,0.034
1,government,0.01
11,taiba,0.017
5,military,0.016
17,sydney,0.013
2,national,0.032
19,attack,0.015
1,behest,0.013
6,tensions,0.042
2,srinagar,0.02
28,since,0.033
7,came,0.043
16,southern,0.024
0,intelligence,0.013
7,13,0.02
18,lawmaker,0.01
4,interim,0.012
11,village,0.053
4,carrying,0.026
