Topic,Term,Value
33,intelligence,0.028
12,fatality,0.021
39,capital,0.021
8,seen,0.03
22,officer,0.016
6,repayment,0.014
11,parliament,0.035
38,50,0.033
10,village,0.025
32,shot,0.024
21,shootout,0.02
34,police,0.033
18,people,0.033
23,recession,0.023
27,arrested,0.061
2,saeed,0.062
27,shot,0.02
17,accused,0.024
4,two,0.055
39,northern,0.015
12,elections,0.022
3,period,0.015
35,militant,0.021
12,seen,0.045
28,staging,0.046
29,chief,0.038
6,road,0.037
30,india,0.038
0,accused,0.054
13,stunned,0.021
36,queensland,0.047
13,security,0.014
30,organisations,0.019
36,packages,0.016
26,international,0.016
25,groups,0.062
26,foreign,0.018
17,christmas,0.014
21,war,0.076
8,tit,0.014
37,extremist,0.031
17,place,0.021
28,war,0.019
17,war,0.031
11,new,0.032
4,crisis,0.026
3,angry,0.017
8,oxide,0.016
21,support,0.016
38,tensions,0.07
30,raids,0.046
7,along,0.028
24,capital,0.034
17,southern,0.029
2,eight,0.019
5,new,0.016
10,sides,0.025
29,attack,0.014
7,northern,0.025
26,eight,0.047
8,able,0.015
26,along,0.045
28,fewer,0.022
28,elections,0.026
2,four,0.013
16,extremist,0.028
32,saeed,0.041
23,use,0.013
2,militant,0.02
11,forces,0.056
31,summer,0.027
19,two,0.029
4,night,0.04
13,pakistani,0.024
24,mohammad,0.037
24,kashmir,0.037
6,likely,0.034
3,militant,0.028
37,million,0.021
36,deaths,0.079
1,staging,0.046
3,extremist,0.021
35,hours,0.016
5,debt,0.016
31,13,0.031
39,trading,0.016
20,escalated,0.03
25,shootout,0.019
22,western,0.014
22,took,0.027
10,accused,0.013
37,tensions,0.018
23,service,0.014
23,border,0.045
11,indian,0.017
23,jobs,0.02
30,announced,0.038
8,targetting,0.017
23,hafiz,0.016
3,well,0.021
35,carrying,0.057
4,hours,0.03
9,know,0.012
17,act,0.03
14,militants,0.029
15,dozen,0.018
32,45,0.035
12,long,0.03
35,announced,0.04
17,mohammed,0.023
14,likely,0.04
14,territory,0.025
15,soared,0.029
28,militant,0.015
32,relocated,0.017
14,million,0.022
25,caretaker,0.016
23,suspected,0.024
34,tat,0.06
39,involved,0.027
20,resignation,0.014
20,india,0.03
38,south,0.039
12,year,0.02
14,since,0.022
21,level,0.016
33,trading,0.038
20,pakistan,0.037
3,launched,0.022
3,will,0.014
17,shootout,0.047
16,following,0.014
33,encounter,0.031
30,deaths,0.029
36,militants,0.038
30,dora,0.034
4,dozen,0.041
19,1971,0.028
20,assumes,0.017
20,45,0.014
23,dora,0.029
9,sherbon,0.022
6,police,0.016
10,isolated,0.016
32,stunned,0.013
18,fewer,0.019
8,people,0.029
18,organisations,0.041
26,came,0.022
5,announced,0.057
7,sanctions,0.027
31,territory,0.044
8,since,0.03
10,based,0.02
31,road,0.022
37,congress,0.018
3,pakistan,0.032
27,aldolfo,0.014
30,intelligence,0.066
31,rodregiuez,0.015
3,shot,0.027
24,tit,0.022
39,debt,0.024
0,india,0.095
7,police,0.036
32,december,0.024
11,one,0.017
28,extremist,0.078
24,rescue,0.021
38,presidency,0.015
7,jaish,0.021
32,ago,0.014
17,nation,0.012
37,taiba,0.048
29,christmas,0.025
37,military,0.027
25,targetting,0.023
37,13,0.029
5,road,0.014
12,soared,0.026
6,dead,0.032
24,war,0.016
3,sides,0.03
39,rescue,0.014
30,packages,0.013
32,time,0.025
18,tit,0.022
30,december,0.013
27,end,0.015
9,mohammad,0.027
23,shot,0.041
8,pakistan,0.013
22,kilometers,0.025
16,million,0.018
27,soared,0.011
12,recorded,0.035
16,stands,0.013
36,sides,0.039
29,troops,0.016
16,sydney,0.019
8,say,0.017
9,likely,0.024
15,mohammad,0.025
12,argentina,0.02
5,mohammad,0.052
22,long,0.022
18,yesterday,0.024
36,along,0.021
5,parliament,0.014
21,scheduled,0.016
13,war,0.078
4,know,0.019
32,leaving,0.017
14,war,0.084
21,queensland,0.024
0,kashmir,0.018
39,says,0.018
5,crisis,0.015
17,srinagar,0.028
22,just,0.019
17,predecessor,0.016
5,kashmir,0.016
25,staff,0.017
25,trading,0.06
24,security,0.016
22,seen,0.029
22,stunned,0.014
33,lashkar,0.012
24,road,0.025
39,karachi,0.024
10,currency,0.015
35,tat,0.021
13,announced,0.033
23,western,0.013
3,level,0.033
8,night,0.034
6,indian,0.029
34,december,0.041
16,well,0.062
23,died,0.021
35,angry,0.018
13,christmas,0.014
29,government,0.019
39,soared,0.021
0,militants,0.011
16,took,0.024
15,scheduled,0.023
31,dora,0.012
28,kashmir,0.028
20,50,0.022
10,police,0.041
16,lashkar,0.031
1,new,0.077
37,well,0.029
33,12,0.02
17,since,0.027
9,senior,0.023
32,pakistani,0.044
1,saa,0.015
15,security,0.03
20,night,0.031
26,year,0.024
16,level,0.065
25,police,0.016
12,srinagar,0.025
14,encounter,0.015
29,tit,0.023
19,peronists,0.016
20,million,0.014
33,victoria,0.034
26,caretaker,0.015
19,accused,0.03
6,involved,0.014
9,fewer,0.024
5,remain,0.022
29,died,0.017
25,week,0.018
13,chief,0.023
28,people,0.019
24,quit,0.014
15,sanctions,0.043
39,massing,0.023
23,worst,0.019
1,raids,0.013
8,raid,0.045
29,fatality,0.019
37,escalated,0.039
11,task,0.015
35,roads,0.024
21,territory,0.02
16,kilometers,0.013
8,conduct,0.015
23,week,0.013
39,encounter,0.102
24,came,0.04
2,announced,0.02
31,mohammed,0.041
6,troops,0.065
23,six,0.02
39,groups,0.015
33,died,0.022
20,military,0.018
30,eight,0.015
9,security,0.018
7,chief,0.028
22,forces,0.016
1,hafiz,0.031
28,50,0.036
20,tackling,0.013
7,dora,0.026
26,president,0.02
39,forces,0.033
28,suspended,0.013
37,senior,0.018
31,extremist,0.015
38,mohammad,0.016
13,organisations,0.027
6,tensions,0.021
13,will,0.022
28,since,0.027
6,took,0.023
19,security,0.038
7,e,0.041
22,night,0.051
11,summer,0.029
18,lawmaker,0.014
4,interim,0.014
34,say,0.084
24,tensions,0.024
20,kashmiri,0.024
28,security,0.014
22,pakistani,0.015
26,area,0.018
30,militant,0.014
27,massive,0.017
37,free,0.018
30,attack,0.017
15,kashmiri,0.021
16,night,0.044
37,christmas,0.023
14,remain,0.015
17,national,0.022
33,came,0.016
6,shot,0.074
10,indian,0.032
25,srinagar,0.027
30,series,0.021
37,southern,0.028
10,say,0.04
37,will,0.031
31,say,0.04
24,ago,0.018
12,sanctions,0.024
20,mohammad,0.027
31,accused,0.066
22,president,0.019
13,northern,0.04
17,deaths,0.015
31,occasions,0.017
13,jaish,0.059
14,raid,0.016
29,india,0.022
24,shootout,0.019
14,along,0.017
33,massing,0.025
25,along,0.023
2,took,0.042
26,kilometers,0.016
33,militants,0.035
1,organisations,0.044
39,tackling,0.018
3,roads,0.018
0,attack,0.056
20,nation,0.015
21,parliament,0.018
22,peronists,0.016
29,behest,0.031
30,holiday,0.028
20,dead,0.019
14,forces,0.024
6,13,0.016
18,another,0.015
3,whoever,0.02
11,tat,0.016
39,organisations,0.042
1,years,0.012
4,place,0.018
17,announced,0.025
20,period,0.018
31,victoria,0.028
14,india,0.014
17,holiday,0.016
39,likely,0.027
19,health,0.013
23,arrested,0.042
36,staging,0.044
3,sanctions,0.023
28,chief,0.015
37,sanctions,0.027
38,militants,0.022
31,yesterday,0.023
3,s,0.028
36,rodregiuez,0.015
20,behest,0.024
32,indian,0.048
0,70,0.023
12,territory,0.023
9,assumes,0.016
12,summer,0.047
37,chief,0.036
1,road,0.013
21,december,0.035
23,seen,0.07
27,period,0.014
8,organisations,0.027
1,territory,0.016
15,sides,0.021
19,says,0.014
13,rodregiuez,0.019
0,militant,0.014
29,road,0.05
31,targetting,0.02
4,agencies,0.015
32,say,0.024
36,s,0.015
12,taiba,0.045
17,senate,0.016
21,told,0.017
2,says,0.018
10,military,0.025
20,congress,0.053
24,well,0.021
11,time,0.022
38,hafiz,0.015
2,new,0.017
25,queensland,0.017
16,militant,0.033
28,lashkar,0.032
20,suspected,0.014
12,three,0.024
1,summer,0.028
15,border,0.031
11,capital,0.043
3,predecessor,0.018
3,along,0.031
2,re,0.014
33,wales,0.039
24,place,0.034
24,will,0.026
34,troops,0.014
1,argentina,0.026
33,sides,0.023
9,midwives,0.013
8,holiday,0.031
21,recorded,0.02
2,appoints,0.026
16,20,0.02
30,1971,0.024
38,stands,0.027
0,pakistan,0.067
34,kashmiri,0.017
35,daunting,0.016
20,last,0.013
0,police,0.053
27,karachi,0.029
13,involved,0.019
30,two,0.031
37,say,0.076
33,likely,0.016
33,southern,0.03
15,southern,0.03
8,raids,0.026
37,troops,0.016
27,along,0.035
6,raids,0.033
2,deaths,0.017
34,kashmir,0.023
24,health,0.014
31,fewer,0.016
14,shootout,0.023
28,kilometers,0.023
8,yesterday,0.019
27,say,0.012
17,last,0.023
28,attack,0.027
37,deaths,0.075
30,tat,0.041
27,diplomatic,0.023
33,kilometers,0.026
1,leaving,0.017
13,announcing,0.013
27,border,0.027
33,days,0.017
28,say,0.031
2,free,0.032
6,investigation,0.029
23,quit,0.021
27,territory,0.015
1,war,0.048
2,tasmania,0.017
21,s,0.03
30,queensland,0.033
13,hafiz,0.016
32,series,0.015
30,service,0.015
2,southern,0.039
34,lashkar,0.029
5,territory,0.016
6,agencies,0.016
12,midwives,0.015
10,forces,0.029
20,jaish,0.027
20,summer,0.036
5,deaths,0.013
5,along,0.025
21,launched,0.035
36,launched,0.027
25,pakistan,0.027
34,night,0.039
2,srinagar,0.044
2,launched,0.033
27,deaths,0.039
7,came,0.015
28,told,0.014
38,series,0.012
34,put,0.017
18,resignation,0.024
0,e,0.076
12,night,0.03
5,long,0.023
9,came,0.019
25,parliament,0.033
30,security,0.028
4,suspected,0.027
1,another,0.013
21,better,0.018
12,kilometers,0.024
19,economic,0.012
15,better,0.018
34,area,0.024
36,police,0.016
29,sanctions,0.023
8,indian,0.027
22,indian,0.019
34,christmas,0.018
18,escalated,0.045
32,caring,0.017
26,within,0.019
39,areas,0.025
11,chief,0.014
27,security,0.023
3,summer,0.038
25,isolated,0.02
23,presidency,0.018
27,troops,0.038
34,leaving,0.016
1,week,0.013
14,jaish,0.028
6,organisations,0.018
38,another,0.023
27,new,0.023
10,australia,0.016
7,military,0.014
30,based,0.04
21,recession,0.016
15,raids,0.047
15,kilometers,0.018
26,taiba,0.016
11,northern,0.022
16,chief,0.022
7,involved,0.022
15,presidency,0.014
32,based,0.051
23,long,0.051
24,saeed,0.016
24,troops,0.023
31,last,0.024
6,extremist,0.027
36,area,0.014
13,midwives,0.016
34,staging,0.021
8,free,0.02
4,died,0.014
33,within,0.018
0,50,0.015
14,indian,0.043
27,road,0.02
6,tit,0.029
19,jaish,0.015
2,hafiz,0.025
0,military,0.051
9,based,0.026
38,militant,0.028
21,whoever,0.021
5,50,0.048
11,queensland,0.024
38,shot,0.015
28,encounter,0.032
35,sanctions,0.023
14,service,0.014
33,village,0.031
12,1971,0.024
36,ramon,0.014
6,fatalities,0.026
10,srinagar,0.033
4,holiday,0.024
4,territory,0.028
26,likely,0.038
0,deaths,0.017
1,caretaker,0.018
9,dozen,0.024
23,militant,0.022
12,lashkar,0.017
15,took,0.058
26,december,0.03
10,raids,0.03
25,promising,0.017
6,based,0.043
16,deepened,0.018
5,kashmiri,0.024
37,dead,0.028
8,hospital,0.013
10,failed,0.013
18,rescue,0.018
