Topic,Term,Value
2,president,0.013
8,took,0.028
1,karachi,0.028
8,shootout,0.019
5,jaish,0.025
9,pakistan,0.058
1,massive,0.013
6,sherbon,0.017
8,seen,0.028
6,victoria,0.017
6,shootout,0.034
7,groups,0.035
6,saa,0.019
0,announced,0.011
5,dead,0.026
3,roads,0.015
1,diplomatic,0.023
0,attack,0.018
6,eight,0.013
8,likely,0.031
2,oxide,0.023
2,intelligence,0.048
2,dozen,0.051
9,days,0.017
1,militant,0.056
6,will,0.025
6,13,0.058
9,dead,0.03
7,srinagar,0.023
7,debt,0.022
2,tensions,0.02
8,senate,0.017
3,place,0.028
5,trading,0.019
1,years,0.015
1,will,0.036
9,road,0.038
0,arrested,0.02
6,seen,0.025
0,accused,0.052
7,targetting,0.023
8,promising,0.013
2,another,0.014
7,southern,0.02
3,20,0.02
4,tat,0.04
5,know,0.026
7,tasmania,0.025
3,arrested,0.027
2,raids,0.023
5,health,0.017
5,carrying,0.029
3,sanctions,0.026
6,level,0.022
4,queensland,0.047
2,sydney,0.012
7,e,0.028
1,packages,0.016
7,president,0.017
9,two,0.023
2,midwives,0.018
8,militants,0.035
8,behest,0.032
4,scheduled,0.015
7,support,0.019
9,diplomatic,0.015
5,forces,0.043
0,groups,0.017
7,scheduled,0.013
9,raids,0.026
6,50,0.04
6,yesterday,0.039
8,encounter,0.025
1,sanctions,0.029
7,northern,0.021
7,senate,0.016
5,well,0.027
6,following,0.013
3,tasmania,0.013
5,raids,0.025
0,eight,0.014
7,new,0.018
9,india,0.018
1,leader,0.015
9,suspected,0.028
5,fatality,0.026
5,encounter,0.015
2,night,0.028
8,northern,0.076
3,series,0.015
9,militant,0.015
8,eight,0.016
5,eight,0.023
8,economic,0.015
9,million,0.022
8,foreign,0.013
8,jaish,0.039
2,march,0.012
4,deaths,0.034
6,health,0.013
1,argentina,0.013
7,troops,0.034
7,arrested,0.04
7,hafiz,0.029
4,tensions,0.027
8,soared,0.026
1,50,0.022
3,time,0.039
1,new,0.038
0,pakistan,0.053
9,ve,0.014
4,recorded,0.017
5,pakistan,0.043
0,police,0.019
1,died,0.025
9,lashkar,0.052
4,free,0.028
2,village,0.026
8,executive,0.012
3,another,0.013
8,raids,0.014
4,srinagar,0.041
4,tit,0.035
1,service,0.017
4,behaviour,0.016
5,resigned,0.016
8,troops,0.038
5,people,0.021
8,karachi,0.063
7,war,0.021
6,behest,0.016
8,act,0.03
4,days,0.017
3,national,0.019
0,tensions,0.036
1,saeed,0.024
6,military,0.04
3,50,0.026
9,southern,0.022
6,raid,0.026
4,launched,0.014
3,security,0.034
7,fatalities,0.018
4,forces,0.022
0,war,0.012
7,year,0.02
4,arrested,0.026
2,will,0.027
6,two,0.022
3,southern,0.016
1,plan,0.019
8,diplomatic,0.04
3,eight,0.021
4,sanctions,0.026
7,intelligence,0.052
1,announcing,0.01
6,plan,0.021
2,southern,0.031
1,role,0.012
7,sanctions,0.025
5,national,0.032
8,since,0.029
1,default,0.014
6,tat,0.036
6,lashkar,0.042
3,border,0.064
1,debt,0.015
3,year,0.014
2,road,0.028
0,diplomatic,0.016
8,new,0.02
1,pakistan,0.025
6,staging,0.027
7,organisations,0.044
2,hospital,0.014
9,people,0.032
9,foreign,0.019
7,staging,0.029
4,militants,0.025
0,e,0.078
4,repayment,0.021
0,victoria,0.017
5,hafiz,0.042
6,70,0.013
9,came,0.053
2,lending,0.016
4,able,0.013
4,appoints,0.044
3,new,0.019
2,12,0.012
2,series,0.014
8,southern,0.022
1,eight,0.024
2,crisis,0.013
0,two,0.02
8,indian,0.032
1,45,0.02
3,suspected,0.023
4,consider,0.014
4,jaish,0.039
6,srinagar,0.034
0,carrying,0.027
8,saa,0.022
1,peronists,0.014
4,period,0.028
8,support,0.013
6,deaths,0.043
3,summer,0.055
8,security,0.034
9,launched,0.036
4,groups,0.081
3,australia,0.015
1,fresh,0.014
6,night,0.015
4,taiba,0.028
3,encounter,0.058
2,targetting,0.047
0,south,0.019
2,shot,0.023
8,days,0.018
9,police,0.025
2,suspected,0.026
3,south,0.013
4,said,0.019
0,organisations,0.021
9,western,0.016
2,roads,0.029
2,died,0.015
7,stunned,0.017
4,karachi,0.019
9,assume,0.017
5,diplomatic,0.015
3,attack,0.039
5,roads,0.015
0,extremist,0.019
2,use,0.013
9,extremist,0.022
9,plan,0.022
1,village,0.04
9,aldolfo,0.016
6,mohammad,0.03
3,military,0.024
3,45,0.041
7,recession,0.034
7,packages,0.023
6,attack,0.03
1,time,0.013
9,targetting,0.036
8,free,0.024
6,sides,0.029
2,toll,0.024
9,deaths,0.019
3,srinagar,0.025
2,hafiz,0.029
0,military,0.074
9,well,0.061
2,forces,0.037
3,fatalities,0.02
2,action,0.015
5,staging,0.048
2,december,0.014
3,dora,0.034
1,rescue,0.032
4,holiday,0.022
9,e,0.042
7,militants,0.085
3,likely,0.064
3,queensland,0.025
5,key,0.058
5,e,0.134
1,s,0.011
4,raids,0.063
6,based,0.017
2,say,0.046
6,capital,0.059
5,kashmiri,0.054
9,work,0.016
7,yesterday,0.06
5,arrested,0.031
7,encounter,0.055
3,india,0.036
2,fatalities,0.021
1,raids,0.041
9,deepened,0.015
5,ramon,0.04
9,parliament,0.037
3,peronists,0.017
7,saeed,0.025
0,will,0.031
2,whoever,0.012
0,pakistani,0.011
4,say,0.028
7,launched,0.014
9,military,0.036
5,appoints,0.016
7,lashkar,0.025
9,fresh,0.021
2,border,0.037
5,sherbon,0.014
5,came,0.024
2,announced,0.023
8,south,0.029
8,lashkar,0.068
6,troops,0.018
9,australia,0.018
3,remain,0.036
3,toll,0.016
6,soared,0.024
4,leaving,0.017
7,diplomatic,0.026
4,fatality,0.019
2,encounter,0.057
8,sydney,0.013
2,service,0.016
5,attack,0.017
7,chief,0.024
4,village,0.016
4,pakistan,0.045
9,kashmiri,0.036
5,sides,0.026
4,attack,0.026
8,end,0.015
1,sides,0.045
7,extremist,0.03
1,government,0.015
5,office,0.015
1,fatalities,0.023
2,srinagar,0.032
6,targetting,0.022
1,holiday,0.028
0,intelligence,0.013
6,rescue,0.017
4,last,0.028
5,accused,0.032
3,act,0.029
5,raid,0.031
3,raid,0.014
8,village,0.033
9,yesterday,0.021
3,1971,0.026
1,extremist,0.029
6,hafiz,0.026
0,india,0.09
7,dead,0.031
2,take,0.014
9,intelligence,0.028
3,last,0.021
6,shot,0.022
1,south,0.029
0,soared,0.014
7,long,0.02
1,raid,0.021
4,kashmiri,0.031
6,australia,0.023
8,dead,0.034
