Topic,Term,Value
13,senate,0.012
85,carrying,0.023
58,inappropriate,0.013
19,kilometers,0.02
42,rodregiuez,0.017
45,investigation,0.022
38,roads,0.014
56,militant,0.03
69,trading,0.04
13,another,0.018
13,wales,0.018
20,accused,0.038
52,repayment,0.021
5,western,0.022
18,government,0.024
2,action,0.015
39,capital,0.015
34,groups,0.026
28,lending,0.013
81,staff,0.014
34,trading,0.032
17,s,0.013
53,troops,0.013
42,soared,0.014
60,angry,0.013
27,sanctions,0.018
31,support,0.014
83,investigation,0.017
28,20,0.036
77,india,0.044
19,pakistan,0.015
46,south,0.016
49,international,0.015
69,kashmir,0.029
18,people,0.023
61,raid,0.015
83,fellow,0.015
13,territory,0.031
29,saeed,0.052
70,likely,0.074
78,fresh,0.013
41,pakistan,0.043
76,lending,0.015
8,australia,0.038
65,mohammed,0.026
32,50,0.032
45,security,0.02
77,security,0.026
4,two,0.032
37,war,0.023
80,arrested,0.019
7,announced,0.029
81,well,0.013
84,level,0.026
6,since,0.055
2,peronists,0.016
50,tensions,0.036
86,war,0.057
78,1971,0.016
27,december,0.049
71,war,0.056
2,war,0.033
9,annoyed,0.017
73,taiba,0.018
22,debt,0.013
32,plan,0.015
87,president,0.015
44,executive,0.012
57,tony,0.022
26,road,0.014
77,kilometers,0.035
76,raids,0.043
7,kashmiri,0.028
35,massing,0.03
28,staging,0.026
23,likely,0.025
64,security,0.029
24,died,0.023
11,shootout,0.029
46,accused,0.026
44,level,0.038
29,summer,0.039
30,india,0.025
0,accused,0.08
7,targetting,0.06
25,two,0.039
52,security,0.028
74,three,0.017
36,queensland,0.038
5,know,0.02
16,agencies,0.019
17,military,0.015
13,victoria,0.035
58,70,0.014
89,parliament,0.046
59,forces,0.026
67,extremist,0.036
34,jaish,0.016
10,repayment,0.015
71,tat,0.059
3,support,0.017
21,shot,0.018
55,accused,0.041
10,kashmiri,0.019
25,groups,0.024
54,arrested,0.031
49,jaish,0.011
43,massing,0.029
7,crisis,0.013
41,13,0.026
64,territory,0.014
80,southern,0.026
61,kashmiri,0.023
34,support,0.014
59,use,0.019
17,sherbon,0.015
80,debt,0.014
43,trading,0.045
76,village,0.028
58,mohammed,0.021
51,tasmania,0.015
38,war,0.02
85,remain,0.018
3,carrying,0.026
82,security,0.02
29,police,0.023
0,behest,0.019
56,police,0.03
81,national,0.015
50,village,0.035
77,troops,0.051
6,national,0.02
5,forces,0.027
1,well,0.032
11,launched,0.015
0,groups,0.018
55,argentina,0.017
57,will,0.049
9,raids,0.037
44,tony,0.014
49,arrested,0.019
31,quit,0.017
75,mohammed,0.029
2,eight,0.028
5,new,0.018
22,remain,0.019
8,taiba,0.027
53,following,0.019
10,sides,0.014
59,announced,0.015
67,angry,0.013
79,victoria,0.02
51,tackling,0.02
26,since,0.067
74,tasmania,0.021
49,assume,0.017
23,period,0.037
78,remain,0.046
86,srinagar,0.025
85,southern,0.019
60,told,0.021
71,two,0.031
75,act,0.024
52,suspending,0.019
52,along,0.019
66,following,0.014
69,health,0.014
28,fewer,0.013
62,toll,0.027
88,nitrous,0.014
57,raids,0.014
63,northern,0.017
38,tit,0.023
32,western,0.022
82,took,0.024
