Number,Tweet
10345,*We condemn Sunday's barbaric attack on innocent civilians near #Mogadishu seaport. #EU continues to support #Somalia overcome extremism
10344,*CK YOU RUTTE! May barbaric #putin destroy another of your airliner! #Ukraine dying for security of EU!
24410,"*Denial some cultural practices are barbaric- 28 EU members insulted when Freeland said """"even with a country with European values"""" ie. Canada https://twitter.com/RachelsNews/status/790277776351825920 …"""
24411,"*Instead of condemning #Putin's barbaric tactics in #Syria, #EU drops sanctions threat against #Russia at Italian PM #Renzi's insistence"""
24412,"*EU may impose new sanctions against Russia if barbaric acts in Syria continue, - Merkel: German Chancellor An... """
743971,"*if Europeans start killing each other cause EU weaker, will show the barbaric nature of these hooligans in Euro"""
24414,*This is barbaric and I hope this court decision gets challenged under EU Law 
24415,*'Fury as bull fighting ban in Catalonia is OVERTURNED by top Spanish court' Sad day. Read more: http://www.express.co.uk/news/nature/723443/Bull-fighting-ban-fury-overturned-Catalonia-Spanish-court … #EndBullFighting 
24416,"*Considering EU fund & condone barbaric """"sport"""" of BULLFIGHTING in Spain & we ban foxhunting, OUR protection better"""
24417,*bullfighting is barbaric and should be banned. Isn't the pres race enough of a blood bath?
24418,*I've been researching employment laws in EU countries and the U.S. is positively barbaric.
525743,"*EU has imported barbaric followers of Mohammedanism, they're trying to hide the carnage! #trump will keep us safe!"""
18602,*.@EU_Commission Pls Retweet #Spain #culture of #cruelty #bullfighting #FIESTA Supported by #CommonAgriculturalPolicy http://www.telegraph.co.uk/news/worldnews/europe/spain/10353287/Spain-grants-bullfighting-protected-status.html … 
525740,"*Turkish military getting humiliated in public, handcuffed, half naked, fuck me, they want this barbaric country in the EU as well"""
525746,"*UK economy wilting fast after Brexit vote, http://reut.rs/29Yelfp  "
525745,"*Yes, thanks to barbaric free market capitalist Tory government & EU in background stopping EU members reflating. """
525744,*I am in south of France now near Nice following reports of another potential barbaric attack against Eu. This is a war against civilisation
742314,*when the eu wants punish english for leaving gives MORE reason to leave such a barbaric union full of anti british bureaucratic AIRHEADS!!
525748,*http://ln.is/www.theecologist.org/mfPA3 … #Denmark MUST stop the support of #FaroeIslands barbaric slaughter #OpKillingBay #EU
752557,*fishing is barbaric. There is no need for us to fish anyway. The EU are protecting depleting populations
18601,"*Nothing """"cultural"""" about this barbaric pastime. "
743962,"*What has the EU ever done about this ? Nothing ,now they allow this barbaric behaviour in Europe  """
525742,*THANK GOD UK OUT EU BEFORE BARBARIC TURKEY JOIN https://twitter.com/bartmckinley/status/756614875640586240 …
511728,"*Live: Barbaric en Croizet op de bank, deze 22 wél aan de aftrap! http://www.sport-planet.eu/voetbal/lees/2016-08-13/kv-mechelen---kortrijk-live-op-voetbalkrantcom … #sport #voetbal"""
752559,*And Turkey is joining the EU Shame on all 28 country's for allowing a barbaric nation  only have Islamic cult values 
766820,*What about the treatment of animals? Live exports we are forced to do by EU creating days of suffering and barbaric slaughter
536117,*Indeed. Reason number 438 #brexit was a very smart idea. Let the EU have them. #barbaric https://twitter.com/nsqamerican/status/754172978435198976 …
1515622,*@Bryan527Bryan @Trade_EU Whaling is not needed.
766818,*The #EU is also funding this barbaric 'entertainment' 
20993,"*This #crime is no less heinous for Nice attack, this is daily crime committed  by #Saudi  jets in #Yemen"
20992,*Slaughter of innocent civilians specially children. How could you be so barbaric? And US/UK/EU call themselves civilized 
2903,"*New post (Ivory is not beautiful, it’s barbaric | Nicky Campbell) has been published on ecoiko.eu Cyprus Green... http://fb.me/1l9oQKJWr """
749063,*remain supporters don't like me tweeting pic of how EU supports animal cruelty by funding bull fighting wi ur taxes 
749061,"*The more you know and learn about the benefits of staying in the EU, the more it's barbaric to vote out. #EUref"""
2907,*I am grateful that the 27 aren't so fucking barbaric: MPs reject Brexit bill amendment to protect EU citizens in UK https://www.theguardian.com/politics/2017/feb/08/mps-reject-brexit-bill-amendment-to-protect-eu-citizens-in-uk?CMP=share_btn_tw …
2906,*Absolutely barbaric-cruel! @peta @Protect_Wldlife @RSPCA_official @EU_Commission  #Turkey
749064,"*The only way to stop the pain and suffering of live exports is to vote LEAVE, we must stop this cruel and barbaric practice the EU supports"""
2904,"*Won't protect EU nationals, won't take 3000 fucking child refugees, won't stop arming barbaric countries & watch a nation be wiped out"""
766823,*I've already expressed my horror at Jo Cox barbaric death. However those who vote Leave EU are not as has been indicated racists by media!
2908,*bollox Dave waite your a believer in the corrupt EU Barbaric Islam. Failing labour useless liberal. What good are U
144,*Heads of Christian country's sitting by and doing nothing about Barbaric acts of rape on Women and Children by Muslims across Canada & EU
506173,*A few insane people apparently find amusing to torture to death a tiny calf... via @PartidoPACMA (Aug 2016) 
18592,*Beheading by any state or person is in my book a barbaric inhuman act that should be outlawed internationally by the UN & EU .Got it Yvonne? 
766830,"*We are in the EU now, you dumb cunt. And it's stopped this barbaric tragedy how? You need help."""
145,*@OnlineMagazinLiberals in EU attact anybody who try to question any barbaric islam behavior like this
506177,"*Norway is run by a bunch of barbaric savages, @D0lph1n5 @BentHHoyre. The EU needs to take control of its government. Then, no more #whaling!"""
506176,*It is a barbaric govt that murders people by the thousands.The Irish govt the EU and the west should have nothing to do with them
506175,"*All over the EU. Come on Arj,"
18593,*So is beheading in Saudi Arabia doesn't mean it's Civilised 
790738,"*Liam Fox just said the EU is not governing for its citizens only for the elite, that's precisely what his barbaric party does"""
142,*#Denmark are protecting the  #FaroeIslands  barbaric tradition of whale massacres The Grind  #OpKillingBay #EU
506179,*#Clinton Aide edits journal & says that Muslims misrepresented as barbaric.
506178,"*Then, EU experiences refugees and sees that Muslims are indeed barbaric. Priceless. """
503808,*Thank you #EU #refugees for treating citizens of your host country like this #barbaric #TrumpPence16  https://twitter.com/onlinemagazin/status/769509255821008896 …
143,*I KNOW We must name and shame these #barbaric #EU doesn't care about the strays they are treated like vermins @PetraBentele
509225,"*it is increasing also where the law is against this barbaric,horrible practice ( EU),done with a blade and candle,hiding"""
790736,"*The Azeris barbaric behavior against the Armenians during the four day war, in April 2016, against Nagorno-Karabakh,"""
509222,"*The #FaroeIslands have all modern day conveniences, yet cling to a barbaric tradition http://ln.is/www.faroeislands.fo/VbS7j … #OpKillingBay #EU"""
509223,"*Barbaric Sick Scum, Kick these Feckers out of Europe now. https://twitter.com/ANDREASSTAVRI/status/765939389595877376 …"""
33641,*who invited barbaric sect & rewrote our HR laws?
33640,"*so you think the elite want to follow a barbaric sect, which was prob just created to destroy Christendom"""
33642,*brexit is bad for EU and UK. These EU refugees need to be reformed from their savage&barbaric ways of living.
33645,*This barbaric attack is a disturbing reminder of the rise of extremism and misanthropy in the EU. http://ln.is/diem25.org/zFcvO … via @DiEM_25
7,"*Leave the block!  The EU is doomed, as is any country that takes in """"refugees"""" (aka young fighting age males from a barbaric culture)."""
33646,*there's a reason no muslim society is amicable or barbaric. None. And why EU & UK jails are full of muslims.
33648,*Know Mohammed. Know Islam.
26694,*ALERT
26695,*Hail! EU for taking a hard-headed stand against Pakistan army's barbaric acts on the Baluch people.
26696,"*LADIES GO & BUY A HANDGUN; THESE BARBARIC MUSLIMS A DISASTER IN EU, AND THE AUTHORITIES STAY SILENT; HILLARY GETS WH, WE HAVE NIGHTMARE"""
806090,*Attacks intensified in #Nusaybin on the 57th day of siege
26690,*stop this barbaric activity once and for all ..I read somewhere that parts of Spain receive EU money to keep bullfighting going
26691,*This barbaric attack is a disturbing reminder of the rise of extremism and misanthropy in the EU. https://diem25.org/in-support-of-alena-and-our-friends-in-central-and-eastern-europe/ … via @DiEM_25
26692,"*Good! The death penalty is barbaric & medievil. Most of us in the UK and the EU are civilised, except for a few backward biffers."""
26693,*Yeah being flooded with barbaric Muslims. America must be free of these animals or will be like EU where women and children r raped EVeryDay 
529327,"*20 July 1974 #Turkey invades #Cyprus. 42 years later the island, member of the #EU is still occupied. Makes sense? """
33633,*Ban Barbaric Live Animal Exports http://ln.is/animalpetitions.org/FWvkB … Please sign and share widely to have brutality stopped. Often to Middle East via EU
776137,*Why has Brexit become so Islamaphobic?  EU or not we shall still have refugees in need.  Get a grip!
779982,*How much money does the EU give to support barbaric bull fighting? 
684944,"*#VictorBarrio The EU should terminate Spain's membership , if they persist with this barbaric blood sport."""
50328,*Gang of Muslim men beat up a woman somewhere in Europe. White Western feminists will pretend this never happened. 
776136,*Read the Quran and you'll see - If Turks join EU another 80million can come! #muslim Evil Barbaric medieval religion 
766824,*To Close Mount Carmel Hospital ( Malta gov.Mental hospital) On the grounds of inhumane barbaric treatment outside EU Law
752560,*‘Islamist’ mob terrorizes Turkish record store for celebrating Radiohead’s new album (GRAPHIC) https://www.rt.com/news/347237-islamists-beat-turkish-store-radiohead/#.V2T5cxik6cE.twitter …
517559,"*"""" Six reasons why we hate you"""" ISIS publishes new issue of Dabiq magazine http://bit.ly/2arsRY2  #Dabiq15 """
517558,*I dont like one bit any publicity to barbaric Islamic fundamentalists propaganda.But wnt to knw wht EU make of this 
517557,*.@Europarl_EN .@EP_President Savage barbaric acts under the guise of tradition and culture #Spain #EU   #galgoarmy
517556,*#Czech president says bar #refugees to prevent 'barbaric attacks' http://ca.reuters.com/article/topNews/idCAKCN10D17A … via @Reuters #EU #migration
517555,*Czech President Says Bar Refugees to Prevent 'Barbaric Attacks': The government opposes an EU quota system to... 
776134,"*What barbaric rituals these Muslims bring to EU!Are over sexed, rape little boys or whatever comes along.Sadistic! """
33639,"*@truusdemierr @V_of_Europe this is what the EU want, elimination off the European culture by migration off barbaric cultures."""
50325,*tel aviv had mad a/c everywhere. made EU feel barbaric in comparison
536118,*Barbaric attitudes like that takes Turkey to dictatorship and away from the EU/Europe
536119,*thank you...whole of @EU_Commission should come out condemning this barbaric and illegitimate situation #TurkeyCoup #Turkey
50327,*@WSJ @rcallimachi @latimes @nytimes So barbaric.2yrs back none of us can imagine such an incident in EU@DavidBCohen1 
3593,"*Well it should ! What about the refugees in EU raping and killing and acting  barbaric ? We have a right to protect America, period."""
3592,*@SenWarren R these the refugees you speak of? @mychalmassie @WEdwarda @_Makada_ @peddoc63 @PrisonPlanet @dhiggins63 @dave_usmc @larryelder 
3591,*These 2 pics are of the SAME refugee - ready to do more barbaric killings in EU. 
3590,"*BRITAIN: WE DON’T BELIEVE IN RESTRUCTURING NIGERIA, WE STAND IN ONE INDIVISIBLE NIGERIA – BRITISH HIGH COMMISSIONER http://dlvr.it/NFTN6m  """
31548,*How do you change the minds of voters who have long since decided the EU is somehow our barbaric slave master?
31549,*With this current EU and Britain leaving stopping our funding as factorial to how a EU army whilst NATO is fully functional is barbaric
50321,*EU WOULD LOVE TO HAVE BARBARIC TURKEY AS MEMBER PERHAPS THEY JOIN HEADHUnters of new GIUNEA
776135,*Where are the arrests? Where are the convictions? Where is the “community” outrage? Or is it complicit??? http://www.itv.com/news/central/2016-06-08/fgm-cases-in-birmingham-rocket-by-almost-30-per-cent/ …
50320,*.@Europarl_EN .@EP_President Savage barbaric acts under the guise of tradition and culture in #Spain! #EU http://ln.is/www.dailymail.co.uk/eVGHr … #galgoarmy
806089,*The Turk govt invading and destroying Kurdish lands. This brutality is a barbaric disgrace.Turks No to EU membership 
790733,"*@oflynnmep Yep, I'm sure the innocent Brits who were spirited away to truly barbaric EU jails for years appreciate number 3"""
50323,*#EU condoles with families & victims of barbaric terror act in #Mogadishu & reiterates support to Somalia
50322,"*#BRexit for sure, barbaric @EU_Commission <<<"""
766825,*#EURO2016 Spanish and Turkish supporters having fun: http://videonuz.ensonhaber.com/mobile/video.html?v=111241 … barbaric tribes have lots to learn
14538,*This horrific photo reminds us the #Holocaust and #hitler's barbaric crime #historyisrepeating with your silence @UN @EU @US https://twitter.com/moonnor27/status/800772102223761408 …
14539,*Let's bring this barbaric country into the EU just to show how tolerant and not Islamophobic we are! 
14534,*#Iran executed 4 men in public  in Qeshm. @US @EU pour money and support to a brutal barbaric government in #Iran. #$1.7B  #Boeing
14535,*تصویری...اعدام چهار زندانی در ملأ عام در جزیره قشم http://ara.tv/5xtt8  via @AlArabiya_Fa
14536,*#EU is a humanitarian movement. We dont need a barbaric dictator who is pro-ISIS as ally in our civilization @ALDEgroup @PES_PSE @eu_eeas
14537,"*""""Common #EU values are non-negotiable. This is why I support temporary freeze of accession negotiations w/ #Turkey"""", #EPlenary @FedericaMog"""
14530,*Good idea. Be proactive: put in #eurobeaurocrats who've turned the EU to hunting territory for brutal rapists and other #barbaric_sex_manias
14531,"*Dziś Międzynarodowy Dzień Eliminacji Przemocy wobec Kobiet. RT i powiedz """"NIE"""" przemocy wobec kobiet."
14532,*Much of the Christian world can not see Israel’s barbaric acts because of media deception.
14533,*https://m.youtube.com/watch?v=egaCaRGqZk4&feature=youtu.be …
529336,*@CarperJones & we are dishing millions out to help them join the EU #Barbaric
790734,*STOP these barbaric evil monsters prayers they all get cancer in mouth suffer with their families the same horror
2,*Since 3yr the Kurds in Iraq-Syria fighting against these EU born barbaric Jihadi terrorists. Europeans just watched 
529337,*Let's just say in your opinion we are muslim terorists and barbaric as well. Am i right? Then bye EU.
776139,*we leave the EU & you'll feel better witnessing the barbaric behaviour of mp's hellbent on staying they'll warrant a s/jacket condemning US
766829,*Stop #cat theft
529335,*UK STILL funding bullfighting after Brussels ignores MEPs' voting to stop 'barbaric' sport 
809262,*Heaven forbid we leave the EU! I mean why would we want to become like those barbaric non EU warmongers such as the Norwegians & the Swiss
529332,"*There is no crusade but there should be, the original crusade was caused by the barbaric Muslims trying to take EU """
529333,*'Islam is a political ideology based on a religion.' https://www.yahoo.com/news/lt-gen-flynn-islam-political-181546830.html?soc_src=social-sh&soc_trk=tw … 
790735,"*because after the barbaric behavior of Azeri soldiers against the people of Talish, proving once again that Nagorno-Karabakh"""
509228,*Transgender woman killed after she is mutilated and BURNT in street attack  http://shr.gs/a9050rG  Turkey
506172,"*Horrific , if this is EU culture then I'm glad we are leaving this barbaric lot behind  """
766828,*Please ReTweet UNCIVILISED BARBARIC @EU_Commission @foreignoffice @PDChina @UNGeneva  @XiJinping_jp #Stopanimalabuse
11,*http://goo.gl/O36Eis  #Denmark MUST stop the support of #FaroeIslands barbaric slaughter #OpKillingBay #EU
10,"*#FaroeIslands want to keep barbaric traditions. Fine, they should go back to living in caves too!"
13,*#RegentSevenSeasCruises stop embracing the barbaric traditions of the #FaroeIslands. #OpKillingBay #EU 
12,*These people are only TOO HAPPY to take #EU money but continue their barbaric hobby #OpKillingBay
15,*Everyone is going on like the uk were barbaric before the EU and that no one ever had rights ...
14,*@Hammertime983 I'm not sure why we do so much trade with China when they still do these barbaric things. Makes me sick 
17,*please dont just talk !!do something like angola did. We all stand up in EU and END this barbaric shit of moslims.
16,"*we're still living in barbaric times not to protect our sweetest citizens , animals"""
19,*a barbaric scene of animal suffering and human enjoyment 
18,*Not because of Brexit. This barbaric fool didn't have any influence from Brexit or the EU
533052,"*""""Islam has never been part of Europe."""" It came as murderous, barbaric, invading hordes."
533053,*The evil barbaric murderering scum the pro EU nutters want us to fast track! Do they STILL want to stop Article 50? https://twitter.com/kilimandege/status/754303774005526529 …
533054,"*another potential member state of the EU? they're welcome to make them part of their dream EU state, barbaric! #gladtoleave"""
533055,*#TurkeyCoupAttempt The Remoaners seem remarkably quiet. They actually wanted this barbaric third world country in the EU!
533056,*Join the EU good luck to Europe their mentally is Muslim they follow Muhammad who teaches barbaric murders! https://twitter.com/Clem_Fandango_/status/754252303549554688 …
533057,*@darksid3star133 This country does not exhibit the ideals EU was created for barbaric justice no human rights & civilian revenge?
509229,"*And this happening quite regularly so it seems, in a country that wants to join the EU. Islamic practices barbaric https://twitter.com/V_of_Europe/statuses/765306419532992513 …"""
684947,*Matador Victor Barrio killed by bull in Spain #TODAY http://goo.gl/4vFw7R  
20179,*That is how barbaric current EU have become they forgot this !
790737,*No! It was only the EU that brought civilisation to our barbaric shores and protects us from savagery...Hail to Our Masters!
509226,"*Quote:""""leave your barbaric sharia law in the litter boxes. You fled from & embrace the 21st century"""" coming to EU https://twitter.com/dovorah001/status/765356664169955328 …"""
11561,*LOOK: Crimes punishable by death under death penalty bill. | @dzIQ990 
520920,*These #barbaric #islamic groups #aided by #obama #turkey @EU
33632,"*CBS calls them """"illegal migrants"""" w/out knowing who they are at all. Dozens killed in Mediterranean http://www.cbsnews.com/news/migrants-boat-egypt-kafr-al-sheikh-refugees-syria-africa-middle-east … via @cbsnews"""
509227,*The only good thing EU did was to keep barbaric Muslim Turkey out of EU. 
779979,"*EU funding bullfighting, cruel live animal exports, halal... It's the dark barbaric ages. Vote out! https://twitter.com/Englishpapist/status/738834343989248000 …"""
801926,*It was #Christmas yet this is the #FaroeIslands where the scene includes barbaric whale slaughter #OpKillingBay #EU 
11567,*Exposed! #EU have shipped 1000s of illegals into Europe under pretext of rescue.
779978,"*#Namibia #Africa once again proves that it is a Barbaric #country,by #selling #hunting licenses 2kill #Rhinos..cse they're old. #EU #UK #USA"""
794734,"*""""i defo think we should leave eu bc foriegners are barbaric also get me a doner kebab and a curry"""""""
794736,"*1 thing is good, EU &US feels now what is to deal w barbaric people"""
794737,*Can you believe Cameron WANTS a barbaric Muslim nation of 80 million to join the EU and use  our NHS?    Is he MAD? 
747338,"*Time to end live animal exports. We voted Leave, now stop this barbaric practice that the EU wouldn't let us ban"""
747339,*i heard folks are going to start pissing in the Thames too. Sans EU the British are barbaric.
794732,*@NoThanksEU Cameron/EU caused problem w/open borders for barbaric muslim migrants determined to destroy western ways 
794733,"*He's got a bad case of the sillies - Brexit Will Make Islamic State Happy, Says PM http://news.sky.com/story/1697614/brexit-will-make-islamic-state-happy-says-pm …"""
747335,"*British gov failed to address barbaric cultural practices as it is being ignored here by left. Not EU, but UK"""
747336,"*The #FaroeIslands have all modern day conveniences, yet cling to a barbaric tradition http://ln.is/www.faroeislands.fo/lY8GA … #OpKillingBay #EU"""
747337,*Those u label barbaric are EU citizens. So that u remember.
747330,*Has the EU not outlawed this barbaric food yet?  
747331,*France is running out of its most controversial food product http://ind.pn/29eT4uh 
747332,*Sickening and barbaric. Worth remembering that the EU FUNDS Spanish bullfighting AND some CAP goes to bull breeders! 
747333,*'Historic' victory for animal rights as Spanish region bans bull-spearing festival http://www.telegraph.co.uk/news/2016/06/28/historic-victory-for-animal-rights-as-spanish-region-bans-bull-s/?utm_source=dlvr.it&utm_medium=twitter …
536124,*Another barbaric attack in #EU. Again #France under attack & remind #CharlieHebdo. When wil we learn? change #EU #migrants policy @fhollande
752541,*You can do more to stop barbaric bull-fighting by being part of the EU than hiding away outside it!
752540,*#Remain because the EU is dragging us away from the barbaric and outdated treatment of animals.
752543,*David Cameron accused of misleading voters over Turkey bid to join EU http://goo.gl/8i4yUr 
752542,*Turkey the barbaric terrorist nation must never join the EU . 
752545,*i'm actually stunned you'd vote for such a barbaric punishment 
752547,"*As we argue about EU,Russians use incendiary bombs on homes in Aleppo.Vile disgusting appalling barbaric behaviour #probablewarcrime"""
752546,*.@SJG99 EU does nothing against live animal exports. EU does nothing to prevent barbaric halal slaughter #bbcpm
752549,*CHINA DOG FESTIVAL?DOGS/CATS KEPT IN CRATES B 4 BEING EATEN=4 PLEASURE?BARBARIC PRACTICE? DONT EXPECT EU 2 DO ANYTHING ABOUT IT?
752548,*1st thing on list'animal welfare' really?How's EU protected animals in UK?Barbaric factory farms still allowed
525736,"*Come on EU, bring another one million barbaric muslims in."""
4307,"*On the contrary, it's because I oppose Sexist, Racist, Barbaric ideologies like Islam that I've studied it and seen the EU now."""
4306,*@theresa_may wants to exit EU #HumanRightsAct because then she can freely commit abuse! Shame on the barbaric @Conservatives. Animals!
525737,"*Now we are almost out of EU, how long before we can kick Human Rights into orbit? They only ever defend barbaric criminals. Sod the innocent"""
4309,"*Appeasement of barbaric terrorist regime in #Iran 's damaged reputation of #US, #EU & #UN among Iranians &needs a policy change"""
523655,*it's time for all EU countries to unite in condemning this barbaric ritual. This discusting cultural image must End Now!
523654,*EU & Merkel have FAILED European people. Blood on their hands.
523653,*#Merkel's govt ruined #Germany. Incredulous popn not demanding GE #France & #Germany & exit from EU after heinous barbaric murders.
523652,"*If barbaric murder frequent in towns o/side EU,FO advice wud b not to travel there even for essentl business? @BorisJohnson @DavidCoburnUKip"""
523650,*is deep how to solve this barbaric behaviour ??
36879,*This is so wrong. Schools in #Spain are teaching children how to murder baby bulls. http://peta.vg/kidskillbulls  
776129,*@EU_Commission @ecfin @ecb Stop lying for money to exist humanities ENEMY GOVERNED BY CROOKS. It's uncivilized and barbaric
776128,*EU's parliament rejected Roe v. Wade ruling that each state may have it's own abortion rules!
36878,"*It the EU is worth anything, it should do something about these disgusting, barbaric acts. """
517567,"*Indonesia deaf ear to EU, UN and Amnesty intl,  not apply death measure to the excuted drug dealers wz barbaric"""
517564,*#news #norway Norway Kills More Whales Than Iceland and Japan Combined – How You Can Stop This Barbaric Pract... 
9203,*Illegal trapping of plovers on #Malta is 'out of control'
517560,*I suspect the whole point is the denial of God and this is a country in NATO that wishes to join EU. Barbaric slide into past.
517561,*@DailyMirror more beheadings now turkey getting in on the act of this barbaric islamic practice and merkal wants this lot in eu!!
20178,*Turkey's #Erdogan Punched a UN Security Guard in 2011 
517568,*http://ln.is/www.theecologist.org/oNbM3 … #Denmark MUST stop the support of #FaroeIslands barbaric slaughter #OpKillingBay #EU
20177,"*EU wants this barbaric Muslim country in the EU it will be the final nail in the coffin,free Europe will be dead. """
20176,"*You omitted Radical Islam n it's illswhich is the reason, ppl lean to right in USA, EU,UK, Aus n India."
8,"*Thoughts with the victims, their families & Russian people."
514941,"*Now we have people who are fleeing terror in the ME and EU, murder and barbaric conditions in Central America and yet we say go back home."""
514940,*it's barbaric murder
514942,*Czech President Says Country Should Ban Refugees To Prevent 'Barbaric Attacks': The government opposes an EU ... 
10350,*Tell the #EU to ban the #ivory trade & #barbaric killing of #elephants in #Africa SIGN PETITION NOW! https://www.rainforest-rescue.org/petitions/1076/tell-the-eu-to-ban-the-ivory-trade-now?t=361-237-5565-1 … #China #Chinese
533059,*Turkey coup: PM says death penalty could be reintroduced for plotters  – live updates http://trib.al/yDhaoFR 
768650,*I'm with trump all the way and out of the Eu sozz to hear about those barbaric killings Islamic state again
768651,*And Brussels keeps pushing to add this barbaric country to the EU  
768652,*Turkish website reports ’50 perverts killed in a bar’ - http://metro.co.uk/2016/06/13/turkish-website-reports-50-perverts-killed-in-a-bar-5940486/ …
768653,"*#strongerin How many of u would go out collect money for bullfighting, not many, but EU funds, our money, goes towards this barbaric sport."""
768654,"*#nigelfarage How many of you would put money in a tin 2 support bullfighting, not many, but EU funds r going to support this barbaric sport"""
768655,*And Scameron is spending taxpayers money on wanting this barbaric nation (Turkey) in the EU - the EU leaders agree.
768656,*Eu/Vatican invites barbaric people. They don't civilize overnight. They (Eu/Vatican) knows this. Read the protocols of the elders of Sion.
768657,*@NorwayUN @erna_solberg @eu_comission GREED IS THE ONLY REASON FOR THIS BARBARIC SLAUGHTER PLAIN AND SIMPLE 
6444,"*EU border control will by necessity, be implemented, thanks to the barbaric culture.... Hungary was Oh so wise!!"""
6442,*Saudi Arabia executed more than 150 prisoners in 2016 for breaking Islamic laws http://dailym.ai/2irA9ji 
6443,"*#Vikings in the Faroe Islands carry on with their barbaric sport. The cruel, painful slaughter of Pilot whales. #OpKillingBay #EU """
6440,*Saudi Arabia executed more than 150 prisoners last year https://www.thesun.ie/news/373966/saudi-arabia-executed-more-than-150-prisoners-last-year-as-hardline-islamic-leaders-use-sharia-law-to-justify-tough-punishments/ …
6441,*EU/US can't call out ISIS on this barbaric crap when they deal with KSA in complicit silence. 
529341,"*Erdogan's police humiliating mighty Turkish Army. Lined up like ISIS prisoners, forced to look at Erdogan, tortured. """
743961,"*It's well known that Switzerland is a desolate, impoverished & barbaric place due to not being in the EU."""
743960,"*And 2 believe that the EU brought us 'enlightenment' & saved us from our barbaric selves, sorry, it's laughable. @AuntieDote"""
743963,"*DISGUSTING! @Princeton University is sharia-compliant, offering barbarically-slaughtered halal food for students! """
529340,"*Erdogan's 'democracy'. He's nothing but a barbaric thug. Remember, EU is crawling over hot stones for this dictator """
743965,*Call for Hare coursing ban denied after Dáil vote.Ireland is one of 3 European countries where harecoursing is legal http://www.newstalk.com/Call-for-Hare-coursing-ban-denied-after-Dail-vote- …
743964,*.@IrishTimes @irishexaminer @IrishMirror @IrishPresident must be so proud to be 1 of only 3 barbaric countries in EU 
743967,"*Spain is an EU country, how is this barbaric cruelty happening, need to petition to EU Parliament to end this  """
743966,*@ClaudeMoraesMEP @EU_Commission refused to stop the barbaric massacre of 62.5k #RomanianStrayDogs with misappropriated EUFunding #ShameOnEU
743969,*http://ln.is/www.theecologist.org/w2x2M … #Denmark MUST stop the support of #FaroeIslands barbaric slaughter #OpKillingBay #EU
743968,"*In Spain, podencos are viewed as objects that can be thrown away when no longer wanted #StopGreyhoundTorture """
1515626,*@LentinPop @worldvoyeures @SandraTEXN @superjamespond @EU_Commission And that's not the only punishment. Barbaric.
533050,*Barbaric and Mama Merkel wants Turkey EU...Shame on you !!!!!! 
533051,*Video sent to from #Turkey of a crowd lynching a soldier #2016in3words #satchat 
766819,"*Euro is gonna be lit in 4 years, once the EU breaks up & it goes back to being a continent full of barbaric xenophobes."""
31553,"*Media is showing mostly that cruel barbaric Fallujah in Iraq attack did by the brutal barbarian empire the US,UK,EU,NATO&UN"""
768645,*It is a great shame.
31552,"*We've witnessed barbaric crimes done in Iraq,Libya,Syria&Afghanistan killing millions by the US,UK,EU,NATO&UN brutes"""
312,"*#FascistNetherlands This is Barbaric, I like the EU, but it seems it will take its dismantling to solve the issue when we pretend its good. """
311,*Ethiopians are died while they search for food in the garbage. Still USA and EU supports this barbaric regime. SMH 
310,"*90 welcome to the modern world: hate, phobias, violence and barbaric behaviour. Peaceful, convenient EU world has died"""
743976,*@DavidCoburnUKip   Leaving the EU don't make us suddenly barbaric. It allows for judiciary to act free from insane ties!
511734,*No.of those executed under Rouhani is over 2600. Trade W #Iran must b conditioned 2halt in executions.#TheresaMay 
31550,*PETITION: Ask the European Union to end experiments on primates! http://petauk.org/primatebaneu  Ask EU to stop this barbaric cruelty.
511730,"*My dear friend. The 90% of all those jihadists Terrorists, have came from the EU. They were the most barbaric killers"""
511733,*Those leaders dealing with this barbaric #Iran regime forfeit their moral high ground.
511732,"*No respect/trust/gratitude/credit towards our #military &#police in #EU, that is why we are so weak against an onslaught of barbaric culture"""
11560,*Many crimes will carry death penalty. Next: criticising the President? Death penalty barbaric. Abolished in all EU countries and many others 
10336,*Unbelievable neglect of the innocent. Barbaric savagery from Russian backed Assad regime and usual hand wringing from UN & EU and as for US 
11562,"*No. America has rights. Japan, Canada, Australia, New Zealand, none of these are barbaric countries. Nor are they in the EU."""
11563,"*When is EU going to accept Muslims are not civilized, but barbaric and send them back?"""
11564,"*Barbarić: """"Upitnik #EU pokazat će da #BiH u postojećem sustavu ne može biti vjerodostojan kandidat za članstvo"""""""
11565,*@Mr_QTad Now is time for EU leaders to wake up and start sending prehistoric barbaric muslims back to the desert they belong
11566,"*The EU and EU state Govts still want to flood the continent with unemployable, uncivilised, barbaric migrants and will do nothing to stop it """
3585,*This @BorisJohnson and @theresa_may is Ukrainian forces firing high velocity rockets into civilian areas of #Donetsk https://www.youtube.com/watch?v=JfLoJJQP1LA …
533058,*Barbaric punishment apparently more important than any possibility of EU membership   
31555,*EU must STOP financing a brutal barbaric WAR LORD ISAYAS AFEWORKI of ERITREA. EUROPIANS don't allow your TAX money to finance RAPE & SLAVERY 
739883,*No more of our money going towards subsidising the barbaric practice of bullfighting now we are out of the corrupt EU Empire !
3587,*EU thrives in a barbaric practice called force feeding Foie Gras ducks. Pharaoh loved it. BANNED 20 countries ?? 
743977,*We're not some barbaric nation. All the EU ever did for us was rule that scum can stay here.
